Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
1nn,1000000,sphere_func,0.0,5.0,3.4474881434931604e-05,21.343987952198198,4.1148194497510735,3.1186826702719825,1.300360042757284e-06,31.796605493222597,0.166256610772163,0.3332047552571892,3.4375873847107904e-07,0.21282690663455556,0.041030021981437306,0.031097262000676106,8.550515413284302
1nn,1000,sphere_func,0.0,5.0,0.04245848244578809,24.193972008361175,6.7978023057063535,5.408165643564458,0.0008557469408950657,1.2888462288027542,0.23874569250334937,0.22966171044136835,0.0004833045854604974,0.27539980090135874,0.07737933237714521,0.06156110873255938,0.04937887191772461
2nn,1000,rastrigin_func,0,0,0.39726673802177714,50.165788192905204,16.423805484535023,11.691800707044013,0.006576445405267155,1.9530097306208831,0.28084080610191503,0.3060483443794043,0.003323100060881468,0.41963224665658194,0.1373836361869589,0.0978008474478982,0.0743250846862793
2nn,10000,rastrigin_func,0,0,0.01700719100807646,56.817458341795614,13.98335678979247,10.353498933973267,0.00019262237772841898,3.4477898738252835,0.21602203323263397,0.23365701419489043,0.00012600014797653378,0.42094006913411397,0.10359765018725409,0.07670534170728181,0.27588510513305664
2nn,100000,rastrigin_func,0,0,0.0006793220297964808,51.2357554552317,10.49867911562154,7.739329708313322,6.731800769295418e-06,5.325174772469222,0.1603328755862521,0.16344263528614533,4.6716807704341755e-06,0.35234702103004556,0.07219915620004538,0.05322317868185318,1.5319108963012695
2nn,1000000,rastrigin_func,0,0,7.127685352514845e-05,37.27645529938773,6.039480879056319,4.558567621376533,1.1294380197827636e-06,1.9985139848766704,0.0900932510537242,0.08367764989638947,4.657829105973776e-07,0.24359571147421372,0.03946704776118555,0.029789514966321658,13.666738271713257
2nn,10000000,rastrigin_func,0,0,8.18656552326047e-07,20.63714825493233,3.3427957229925553,2.5806255565499456,1.3612719177942123e-08,1.9127531028075988,0.049628697918777824,0.045149198048810006,5.1910970860336306e-09,0.13086005342024887,0.021196650888004175,0.016363733691115677,144.4744791984558
2nn,1000,rastrigin_func,0.0,5.0,0.6810834443506337,56.97435090621046,15.209903661895499,11.681760486568312,0.008275585968635143,2.877923376870371,0.24535700284023093,0.2991353167334269,0.006430451019225182,0.5379234745660916,0.14360434292776644,0.11029337043835863,0.06696343421936035
2nn,10000,rastrigin_func,0.0,5.0,0.00019120049451260002,56.962095250834196,14.082563712418096,10.622197165310322,2.529601835149514e-06,2.2791463634787026,0.21824434115580665,0.215566430932443,1.5717249002306884e-06,0.46824535523964583,0.11576285983106613,0.08731761820196472,0.15110158920288086
2nn,100000,rastrigin_func,0.0,5.0,0.0021734072318935205,54.79939785657636,10.869923861036996,8.066874035352864,2.4264321980027194e-05,2.6017132822065667,0.16429262089973443,0.15711120353234628,1.464852985319903e-05,0.3693420191392449,0.07326211206248613,0.054369859175407306,1.1291921138763428
2nn,1000000,rastrigin_func,0.0,5.0,6.134090097020817e-05,35.63248503569611,6.64276497652712,5.014135848376509,6.119886187729196e-07,2.0943997032032016,0.09911953520100615,0.09095339706421647,4.077230561050446e-07,0.23684336984921833,0.04415338533310104,0.03332815070353852,13.863641738891602
