Method,Data size,Data function,Noise mean,Noise std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Time elapsed
8nn,1000,rosenbrock_func,0,0,0.0021151420794618117,12.682257856961835,0.5701737745202037,1.3876588831296286,0.08668851852416992
8nn,10000,rosenbrock_func,0,0,0.00021262250504755004,16.00751551262001,0.23816037424776387,0.597066580263576,0.2066195011138916
8nn,100000,rosenbrock_func,0,0,1.4814878464409634e-05,6.763423822847509,0.09539247808620308,0.14975782644466132,1.5285754203796387
8nn,1000000,rosenbrock_func,0,0,2.664264600708779e-07,6.558237365663173,0.04633790817608696,0.060507495279327604,18.112285137176514
8nn,10000000,rosenbrock_func,0,0,7.842309590070898e-08,9.713206299859023,0.024193338906881738,0.030701335160515382,156.681382894516
8nn,1000,rosenbrock_func,0.0,5.0,0.00020878370854519787,7.001544899576636,0.5593541310632928,0.8765152110286525,0.06438517570495605
8nn,10000,rosenbrock_func,0.0,5.0,0.0004027558407699157,6.309080202670528,0.2117788033921188,0.38718507113700656,0.21193623542785645
8nn,1000000,rosenbrock_func,0.0,5.0,1.7529614831931524e-07,3.88598447190516,0.046061155381421304,0.056196070784424054,15.718322515487671
8nn,10000000,rosenbrock_func,0.0,5.0,1.2984264761891705e-09,8.569293439876477,0.024122511326779828,0.02785655609828356,169.1957128047943
8nn,100000,rosenbrock_func,0.0,5.0,6.087051288518954e-06,6.686407691053846,0.09440451341584262,0.14303976202081517,1.5116946697235107
8nn,1000,sphere_func,0,0,0.001138215536813746,1.648264355330543,0.16551076389709599,0.17531611767307334,0.07682514190673828
8nn,100000,sphere_func,0,0,5.9507607609044235e-06,1.3382084215599535,0.03590065859268322,0.036267624562996155,0.8236722946166992
8nn,10000,sphere_func,0,0,0.00018308784655380792,1.1152940380523975,0.07270523889617851,0.07358366185805573,0.10521316528320312
8nn,1000000,sphere_func,0,0,9.913824263751286e-08,0.6970649580736524,0.018491116083837245,0.01683302642263842,8.941818475723267
8nn,10000000,sphere_func,0,0,4.481911667686568e-09,0.8221231039782271,0.010012389412248619,0.009007658567629527,93.24452567100525
8nn,1000,sphere_func,0.0,5.0,0.0007255688620360152,1.0181198070131672,0.17499639849404067,0.17205052850602248,0.04685187339782715
8nn,10000,sphere_func,0.0,5.0,9.341653434578424e-05,0.7195276149739815,0.08742671816232551,0.07784714088124468,0.10752415657043457
8nn,1000000,sphere_func,0.0,5.0,8.538273817884137e-07,19.85940379860948,0.06130828116684599,0.12939263027617073,9.009855031967163
8nn,100000,sphere_func,0.0,5.0,1.2813522574834151e-05,7.347805177451373,0.06881912920513092,0.11786955926534584,1.2143585681915283
8nn,10000000,sphere_func,0.0,5.0,4.391241950358915e-09,64.42726191484903,0.05869092227881066,0.13370200683992722,98.14394903182983
fnn,1000,rastrigin_func,0,0,0.005921075109343955,1.3025563600964474,0.2506529794919604,0.23770142856691961,2.2124502658843994
fnn,10000,rastrigin_func,0,0,0.00012600792209704767,2.8987695779320437,0.18631793374101885,0.21888741763717473,12.746877670288086
fnn,100000,rastrigin_func,0,0,4.8288902233368695e-06,5.654627369892916,0.1769266343528362,0.18701984680057793,218.54909706115723
fnn,1000000,rastrigin_func,0,0,1.5389512462104114e-06,21.42544767578332,0.17968665347922033,0.21129112386749566,531.3541059494019
fnn,1000,rastrigin_func,0.0,5.0,0.0007696227577930522,2.7446954223645887,0.3459699738428967,0.4364893835113356,2.2119271755218506
fnn,10000,rastrigin_func,0.0,5.0,1.9653201868766376e-05,2.8340478395733943,0.17904777095137578,0.20059349773774232,13.481664896011353
fnn,100000,rastrigin_func,0.0,5.0,2.153790410890923e-05,5.584253689236394,0.18839404044623012,0.2158705278716802,345.746022939682
fnn,1000000,rastrigin_func,0.0,5.0,9.677486697840079e-07,10.253642322346492,0.18301983109830605,0.2071125679023305,1804.704051733017
fnn,100000,rosenbrock_func,0,0,8.017080026278554e-05,646.2279585719496,0.6957224073302319,6.224285713497698,469.51073360443115
fnn,1000,rosenbrock_func,0,0,0.0035649940332112802,526.996671354795,6.574270165619394,43.965318568751165,5.557522773742676
fnn,10000,rosenbrock_func,0,0,5.694290950933152e-06,81.10450541938619,0.3821528181320271,2.251645455589217,43.821709632873535
fnn,1000000,rosenbrock_func,0,0,2.674054672685888e-07,480.6376380724083,0.12701004420424208,2.4991511010702157,876.0235140323639
fnn,1000000,rosenbrock_func,0.0,5.0,2.7314839160521517e-09,5120.676413267912,0.18782235304422842,13.409747459775932,950.7338562011719
fnn,100000,rosenbrock_func,0.0,5.0,7.518342400615384e-06,401.630147709826,0.5262869446366067,4.774351526642213,354.3829810619354
fnn,1000,rosenbrock_func,0.0,5.0,0.0018675842902528216,230.79969618426145,7.540406081291154,24.768629579020235,2.825624704360962
fnn,10000,rosenbrock_func,0.0,5.0,1.5078418019360876e-05,165.29976936341026,1.3424833204884457,7.922795544511649,43.104597091674805
fnn,100000,sphere_func,0,0,7.02592987969451e-07,0.8367995341094556,0.013449939314138178,0.022553759142714687,285.20509600639343
fnn,10000,sphere_func,0,0,9.004443678636507e-05,0.4629306182009615,0.0886220138124718,0.05189185685388663,31.86085867881775
fnn,1000,sphere_func,0,0,0.006982064414889068,16.122153590399083,0.7419122173216027,1.6343664504487836,1.9658095836639404
fnn,1000000,sphere_func,0,0,1.4504925160997146e-08,0.6203717990900464,0.0031123877893201486,0.004255355187722004,693.1682841777802
